id,capacidad,estilo,servicios_tipo
63294,26,Baladas,bar
63295,135,Salsa,bar
63296,133,Bachata,bar
63297,17,Salsa,bar
63298,54,Bachata,bar
63299,79,Jazz,bar
63300,156,Jazz,bar
63301,137,Salsa,bar
63302,98,Bachata,bar
63303,123,Bachata,bar
63304,159,Salsa,bar
63305,27,Bachata,bar
63306,151,Crossover,bar
63307,102,Crossover,bar
63308,71,Bachata,bar
63309,121,Jazz,bar
63310,180,Jazz,bar
63311,44,Jazz,bar
63312,169,Baladas,bar
63313,156,Jazz,bar
63314,175,Salsa,bar
63315,86,Crossover,bar
63316,137,Baladas,bar
63317,194,Bachata,bar
63318,119,Bachata,bar
63319,159,Bachata,bar
63320,104,Salsa,bar
63321,61,Bachata,bar
63322,143,Salsa,bar
63323,102,Bachata,bar
63324,188,Bachata,bar
63325,14,Salsa,bar
63326,150,Salsa,bar
63327,180,Salsa,bar
63328,81,Jazz,bar
63329,198,Baladas,bar
63330,117,Bachata,bar
63331,140,Salsa,bar
63332,58,Jazz,bar
63333,154,Bachata,bar
63334,24,Baladas,bar
63335,200,Jazz,bar
63336,100,Baladas,bar
63337,116,Bachata,bar
63338,12,Salsa,bar
63339,145,Baladas,bar
63340,119,Bachata,bar
63341,199,Jazz,bar
63342,58,Bachata,bar
63343,33,Salsa,bar
63344,37,Baladas,bar
63345,58,Bachata,bar
63346,41,Jazz,bar
63347,72,Jazz,bar
63348,74,Crossover,bar
63349,128,Bachata,bar
63350,148,Crossover,bar
63351,185,Bachata,bar
63352,181,Bachata,bar
63353,74,Jazz,bar
63354,28,Jazz,bar
63355,191,Baladas,bar
63356,151,Baladas,bar
63357,199,Salsa,bar
63358,65,Bachata,bar
63359,95,Jazz,bar
63360,89,Jazz,bar
63361,11,Crossover,bar
63362,139,Salsa,bar
63363,175,Crossover,bar
63364,44,Bachata,bar
63365,134,Salsa,bar
63366,164,Baladas,bar
63367,103,Baladas,bar
63368,107,Bachata,bar
63369,103,Baladas,bar
63370,93,Salsa,bar
63371,178,Jazz,bar
63372,118,Bachata,bar
63373,59,Salsa,bar
63374,25,Salsa,bar
63375,84,Baladas,bar
63376,15,Baladas,bar
63377,135,Salsa,bar
63378,15,Crossover,bar
63379,187,Baladas,bar
63380,24,Baladas,bar
63381,76,Baladas,bar
63382,147,Jazz,bar
63383,100,Jazz,bar
63384,89,Salsa,bar
63385,148,Salsa,bar
63386,77,Bachata,bar
63387,22,Jazz,bar
63388,97,Bachata,bar
63389,137,Jazz,bar
63390,155,Salsa,bar
63391,164,Baladas,bar
63392,41,Crossover,bar
63393,93,Bachata,bar
63394,110,Baladas,bar
63395,46,Jazz,bar
63396,132,Crossover,bar
63397,92,Bachata,bar
63398,114,Crossover,bar
63399,162,Salsa,bar
63400,109,Jazz,bar
63401,47,Jazz,bar
63402,175,Baladas,bar
63403,168,Jazz,bar
63404,86,Crossover,bar
63405,68,Crossover,bar
63406,16,Jazz,bar
63407,32,Salsa,bar
63408,112,Crossover,bar
63409,43,Salsa,bar
63410,80,Crossover,bar
63411,196,Salsa,bar
63412,141,Crossover,bar
63413,98,Salsa,bar
63414,184,Baladas,bar
63415,71,Bachata,bar
63416,181,Baladas,bar
63417,188,Jazz,bar
63418,199,Jazz,bar
63419,171,Baladas,bar
63420,44,Salsa,bar
63421,76,Bachata,bar
63422,112,Jazz,bar
63423,150,Salsa,bar
63424,108,Baladas,bar
63425,37,Salsa,bar
63426,170,Baladas,bar
63427,81,Bachata,bar
63428,192,Baladas,bar
63429,35,Bachata,bar
63430,46,Bachata,bar
63431,34,Baladas,bar
63432,96,Jazz,bar
63433,163,Bachata,bar
63434,162,Salsa,bar
63435,119,Jazz,bar
63436,70,Baladas,bar
63437,151,Jazz,bar
63438,111,Baladas,bar
63439,124,Crossover,bar
63440,57,Jazz,bar
63441,133,Bachata,bar
63442,54,Jazz,bar
63443,82,Salsa,bar
63444,94,Bachata,bar
63445,159,Crossover,bar
63446,176,Baladas,bar
63447,57,Bachata,bar
63448,31,Jazz,bar
63449,105,Bachata,bar
63450,38,Salsa,bar
63451,129,Baladas,bar
63452,84,Salsa,bar
63453,195,Salsa,bar
63454,73,Salsa,bar
63455,35,Baladas,bar
63456,175,Salsa,bar
63457,31,Crossover,bar
63458,117,Crossover,bar
63459,108,Jazz,bar
63460,10,Bachata,bar
63461,64,Crossover,bar
63462,12,Salsa,bar
63463,154,Salsa,bar
63464,168,Crossover,bar
63465,68,Crossover,bar
63466,50,Crossover,bar
63467,136,Bachata,bar
63468,25,Crossover,bar
63469,170,Bachata,bar
63470,167,Crossover,bar
63471,186,Baladas,bar
63472,80,Crossover,bar
63473,41,Jazz,bar
63474,27,Bachata,bar
63475,105,Bachata,bar
63476,170,Jazz,bar
63477,184,Jazz,bar
63478,124,Bachata,bar
63479,53,Jazz,bar
63480,24,Bachata,bar
63481,56,Salsa,bar
63482,159,Bachata,bar
63483,25,Crossover,bar
63484,67,Crossover,bar
63485,29,Bachata,bar
63486,156,Crossover,bar
63487,57,Jazz,bar
63488,53,Salsa,bar
63489,27,Crossover,bar
63490,124,Bachata,bar
63491,166,Crossover,bar
63492,135,Baladas,bar
63493,194,Baladas,bar
63494,150,Bachata,bar
63495,146,Jazz,bar
63496,115,Jazz,bar
63497,43,Salsa,bar
63498,29,Jazz,bar
63499,171,Salsa,bar
63500,84,Jazz,bar
63501,138,Baladas,bar
63502,142,Salsa,bar
63503,79,Jazz,bar
63504,81,Jazz,bar
63505,35,Bachata,bar
63506,84,Salsa,bar
63507,25,Jazz,bar
63508,84,Baladas,bar
63509,200,Bachata,bar
63510,62,Salsa,bar
63511,112,Baladas,bar
63512,110,Jazz,bar
63513,200,Bachata,bar
63514,104,Baladas,bar
63515,194,Crossover,bar
63516,41,Crossover,bar
63517,132,Jazz,bar
63518,195,Baladas,bar
63519,195,Crossover,bar
63520,111,Crossover,bar
63521,200,Salsa,bar
63522,35,Bachata,bar
63523,178,Crossover,bar
63524,41,Salsa,bar
63525,41,Salsa,bar
63526,113,Jazz,bar
63527,173,Bachata,bar
63528,112,Baladas,bar
63529,145,Bachata,bar
63530,34,Jazz,bar
63531,63,Bachata,bar
63532,57,Baladas,bar
63533,94,Jazz,bar
63534,142,Bachata,bar
63535,193,Baladas,bar
63536,172,Baladas,bar
63537,26,Baladas,bar
63538,73,Baladas,bar
63539,170,Crossover,bar
63540,64,Salsa,bar
63541,195,Crossover,bar
63542,90,Baladas,bar
63543,129,Salsa,bar
63544,37,Salsa,bar
63545,176,Salsa,bar
63546,81,Jazz,bar
63547,36,Bachata,bar
63548,56,Jazz,bar
63549,189,Bachata,bar
63550,89,Bachata,bar
63551,172,Salsa,bar
63552,51,Salsa,bar
63553,57,Salsa,bar
63554,79,Crossover,bar
63555,149,Crossover,bar
63556,35,Crossover,bar
63557,177,Baladas,bar
63558,94,Salsa,bar
63559,175,Salsa,bar
63560,190,Jazz,bar
63561,191,Crossover,bar
63562,198,Bachata,bar
63563,194,Salsa,bar
63564,104,Salsa,bar
63565,97,Salsa,bar
63566,101,Jazz,bar
63567,175,Jazz,bar
63568,12,Jazz,bar
63569,177,Bachata,bar
63570,115,Baladas,bar
63571,82,Crossover,bar
63572,120,Jazz,bar
63573,126,Jazz,bar
63574,193,Baladas,bar
63575,111,Crossover,bar
63576,116,Jazz,bar
63577,65,Baladas,bar
63578,65,Bachata,bar
63579,90,Baladas,bar
63580,185,Salsa,bar
63581,186,Crossover,bar
63582,159,Baladas,bar
63583,195,Crossover,bar
63584,80,Jazz,bar
63585,196,Salsa,bar
63586,57,Baladas,bar
63587,127,Jazz,bar
63588,140,Jazz,bar
63589,73,Crossover,bar
63590,48,Jazz,bar
63591,23,Jazz,bar
63592,134,Jazz,bar
63593,81,Bachata,bar
63594,63,Crossover,bar
63595,156,Crossover,bar
63596,66,Salsa,bar
63597,39,Bachata,bar
63598,99,Jazz,bar
63599,42,Bachata,bar
63600,115,Bachata,bar
63601,67,Baladas,bar
63602,81,Salsa,bar
63603,128,Bachata,bar
63604,55,Jazz,bar
63605,125,Crossover,bar
63606,79,Crossover,bar
63607,120,Bachata,bar
63608,169,Jazz,bar
63609,109,Jazz,bar
63610,133,Baladas,bar
63611,49,Salsa,bar
63612,35,Bachata,bar
63613,136,Jazz,bar
63614,155,Crossover,bar
63615,37,Jazz,bar
63616,160,Baladas,bar
63617,43,Jazz,bar
63618,33,Bachata,bar
63619,163,Salsa,bar
63620,72,Bachata,bar
63621,166,Salsa,bar
63622,149,Crossover,bar
63623,51,Bachata,bar
63624,48,Bachata,bar
63625,154,Bachata,bar
63626,73,Jazz,bar
63627,197,Jazz,bar
63628,137,Crossover,bar
63629,43,Baladas,bar
63630,33,Baladas,bar
63631,85,Salsa,bar
63632,78,Salsa,bar
63633,102,Crossover,bar
63634,40,Jazz,bar
63635,99,Crossover,bar
63636,110,Baladas,bar
63637,168,Baladas,bar
63638,35,Salsa,bar
63639,54,Baladas,bar
63640,191,Jazz,bar
63641,89,Salsa,bar
63642,63,Bachata,bar
63643,32,Crossover,bar
63644,186,Baladas,bar
63645,98,Bachata,bar
63646,60,Baladas,bar
63647,64,Jazz,bar
63648,146,Jazz,bar
63649,136,Salsa,bar
63650,194,Salsa,bar
63651,118,Crossover,bar
63652,154,Crossover,bar
63653,77,Bachata,bar
63654,32,Baladas,bar
63655,60,Bachata,bar
63656,69,Salsa,bar
63657,77,Salsa,bar
63658,190,Salsa,bar
63659,177,Bachata,bar
63660,149,Baladas,bar
63661,133,Salsa,bar
63662,108,Baladas,bar
63663,143,Salsa,bar
63664,73,Bachata,bar
63665,149,Jazz,bar
63666,151,Crossover,bar
63667,25,Bachata,bar
63668,44,Jazz,bar
63669,173,Crossover,bar
63670,40,Baladas,bar
63671,141,Salsa,bar
63672,134,Bachata,bar
63673,66,Jazz,bar
63674,77,Salsa,bar
63675,153,Jazz,bar
63676,81,Baladas,bar
63677,181,Salsa,bar
63678,119,Salsa,bar
63679,182,Crossover,bar
63680,38,Baladas,bar
63681,170,Baladas,bar
63682,86,Baladas,bar
63683,49,Bachata,bar
63684,156,Salsa,bar
63685,156,Jazz,bar
63686,76,Baladas,bar
63687,95,Baladas,bar
63688,29,Jazz,bar
63689,129,Salsa,bar
63690,72,Baladas,bar
63691,130,Baladas,bar
63692,30,Bachata,bar
63693,95,Baladas,bar
63694,157,Salsa,bar
63695,28,Salsa,bar
63696,78,Baladas,bar
63697,165,Bachata,bar
63698,170,Crossover,bar
63699,67,Bachata,bar
63700,73,Jazz,bar
63701,65,Salsa,bar
63702,158,Crossover,bar
63703,163,Baladas,bar
63704,84,Crossover,bar
63705,139,Baladas,bar
63706,25,Baladas,bar
63707,179,Baladas,bar
63708,138,Jazz,bar
63709,99,Salsa,bar
63710,105,Salsa,bar
63711,35,Crossover,bar
63712,78,Salsa,bar
63713,16,Baladas,bar
63714,59,Jazz,bar
63715,173,Salsa,bar
63716,142,Jazz,bar
63717,149,Crossover,bar
63718,91,Crossover,bar
63719,186,Jazz,bar
63720,138,Crossover,bar
63721,55,Jazz,bar
63722,13,Jazz,bar
63723,114,Salsa,bar
63724,47,Crossover,bar
63725,167,Salsa,bar
63726,96,Baladas,bar
63727,28,Jazz,bar
63728,101,Crossover,bar
63729,180,Salsa,bar
63730,168,Baladas,bar
63731,168,Baladas,bar
63732,151,Bachata,bar
63733,178,Crossover,bar
63734,35,Bachata,bar
63735,174,Bachata,bar
63736,173,Baladas,bar
63737,154,Jazz,bar
63738,137,Jazz,bar
63739,194,Crossover,bar
63740,66,Bachata,bar
63741,62,Crossover,bar
63742,76,Baladas,bar
63743,126,Jazz,bar
63744,172,Crossover,bar
63745,28,Bachata,bar
63746,50,Baladas,bar
63747,63,Jazz,bar
63748,168,Baladas,bar
63749,92,Crossover,bar
63750,106,Bachata,bar
63751,61,Salsa,bar
63752,133,Bachata,bar
63753,85,Salsa,bar
63754,189,Jazz,bar
63755,36,Bachata,bar
63756,147,Jazz,bar
63757,125,Jazz,bar
63758,75,Bachata,bar
63759,178,Jazz,bar
63760,21,Salsa,bar
63761,87,Jazz,bar
63762,146,Salsa,bar
63763,40,Jazz,bar
63764,127,Bachata,bar
63765,119,Baladas,bar
63766,172,Salsa,bar
63767,97,Jazz,bar
63768,190,Salsa,bar
63769,108,Jazz,bar
63770,157,Baladas,bar
63771,190,Salsa,bar
63772,150,Crossover,bar
63773,27,Salsa,bar
63774,181,Jazz,bar
63775,103,Bachata,bar
63776,42,Crossover,bar
63777,199,Bachata,bar
63778,145,Salsa,bar
63779,155,Salsa,bar
63780,91,Salsa,bar
63781,134,Crossover,bar
63782,51,Bachata,bar
63783,140,Bachata,bar
63784,198,Bachata,bar
63785,199,Salsa,bar
63786,162,Bachata,bar
63787,159,Jazz,bar
63788,10,Bachata,bar
63789,51,Jazz,bar
63790,61,Baladas,bar
63791,52,Jazz,bar
63792,46,Bachata,bar
63793,109,Crossover,bar
63794,195,Jazz,bar
63795,193,Baladas,bar
63796,61,Salsa,bar
63797,149,Salsa,bar
63798,156,Bachata,bar
63799,41,Crossover,bar
63800,44,Crossover,bar
63801,40,Bachata,bar
63802,175,Jazz,bar
63803,21,Salsa,bar
63804,146,Jazz,bar
63805,176,Baladas,bar
63806,108,Jazz,bar
63807,46,Salsa,bar
63808,100,Baladas,bar
63809,161,Baladas,bar
63810,19,Crossover,bar
63811,136,Jazz,bar
63812,187,Salsa,bar
63813,54,Baladas,bar
63814,17,Crossover,bar
63815,35,Salsa,bar
63816,185,Baladas,bar
63817,38,Baladas,bar
63818,118,Bachata,bar
63819,96,Bachata,bar
63820,151,Salsa,bar
63821,121,Bachata,bar
63822,119,Baladas,bar
63823,143,Salsa,bar
63824,157,Salsa,bar
63825,72,Baladas,bar
63826,152,Baladas,bar
63827,121,Crossover,bar
63828,182,Crossover,bar
63829,175,Bachata,bar
63830,162,Crossover,bar
63831,14,Salsa,bar
63832,27,Bachata,bar
63833,104,Salsa,bar
63834,130,Salsa,bar
63835,87,Jazz,bar
63836,101,Baladas,bar
63837,64,Crossover,bar
63838,102,Baladas,bar
63839,60,Jazz,bar
63840,142,Jazz,bar
63841,102,Jazz,bar
63842,117,Baladas,bar
63843,162,Crossover,bar
63844,135,Salsa,bar
63845,175,Bachata,bar
63846,128,Salsa,bar
63847,135,Bachata,bar
63848,18,Jazz,bar
63849,111,Salsa,bar
63850,55,Crossover,bar
63851,200,Crossover,bar
63852,31,Baladas,bar
63853,73,Salsa,bar
63854,15,Baladas,bar
63855,175,Crossover,bar
63856,97,Baladas,bar
63857,99,Salsa,bar
63858,172,Baladas,bar
63859,39,Salsa,bar
63860,51,Crossover,bar
63861,114,Salsa,bar
63862,134,Baladas,bar
63863,63,Bachata,bar
63864,99,Salsa,bar
63865,161,Jazz,bar
63866,109,Baladas,bar
63867,70,Bachata,bar
63868,200,Bachata,bar
63869,168,Bachata,bar
63870,75,Salsa,bar
63871,30,Jazz,bar
63872,107,Bachata,bar
63873,120,Crossover,bar
63874,39,Salsa,bar
63875,12,Bachata,bar
63876,110,Jazz,bar
63877,165,Baladas,bar
63878,32,Baladas,bar
63879,170,Crossover,bar
63880,177,Baladas,bar
63881,177,Bachata,bar
63882,140,Bachata,bar
63883,45,Bachata,bar
63884,104,Jazz,bar
63885,184,Salsa,bar
63886,31,Crossover,bar
63887,127,Baladas,bar
63888,52,Salsa,bar
63889,106,Jazz,bar
63890,99,Crossover,bar
63891,124,Jazz,bar
63892,37,Salsa,bar
63893,68,Bachata,bar
63894,52,Baladas,bar
63895,22,Crossover,bar
63896,103,Salsa,bar
63897,190,Baladas,bar
63898,63,Bachata,bar
63899,105,Jazz,bar
63900,99,Salsa,bar
63901,96,Bachata,bar
63902,28,Salsa,bar
63903,103,Salsa,bar
63904,92,Jazz,bar
63905,188,Baladas,bar
63906,43,Salsa,bar
63907,161,Crossover,bar
63908,51,Baladas,bar
63909,141,Bachata,bar
63910,66,Baladas,bar
63911,145,Baladas,bar
63912,116,Jazz,bar
63913,198,Bachata,bar
63914,190,Jazz,bar
63915,148,Salsa,bar
63916,19,Crossover,bar
63917,174,Crossover,bar
63918,69,Jazz,bar
63919,95,Salsa,bar
63920,59,Bachata,bar
63921,148,Baladas,bar
63922,193,Baladas,bar
63923,105,Bachata,bar
63924,42,Jazz,bar
63925,64,Crossover,bar
63926,176,Crossover,bar
63927,40,Bachata,bar
63928,149,Crossover,bar
63929,106,Crossover,bar
63930,13,Crossover,bar
63931,151,Bachata,bar
63932,194,Bachata,bar
63933,71,Salsa,bar
63934,68,Bachata,bar
63935,120,Bachata,bar
63936,112,Bachata,bar
63937,197,Crossover,bar
63938,110,Jazz,bar
63939,41,Baladas,bar
63940,136,Jazz,bar
63941,93,Bachata,bar
63942,83,Salsa,bar
63943,40,Baladas,bar
63944,196,Baladas,bar
63945,194,Salsa,bar
63946,60,Salsa,bar
63947,134,Baladas,bar
63948,81,Bachata,bar
63949,191,Bachata,bar
63950,56,Salsa,bar
63951,18,Jazz,bar
63952,41,Crossover,bar
63953,192,Bachata,bar
63954,113,Crossover,bar
63955,160,Jazz,bar
63956,188,Salsa,bar
63957,163,Baladas,bar
63958,35,Baladas,bar
63959,174,Baladas,bar
63960,36,Baladas,bar
63961,133,Bachata,bar
63962,22,Salsa,bar
63963,67,Baladas,bar
63964,65,Salsa,bar
63965,56,Jazz,bar
63966,139,Bachata,bar
63967,72,Crossover,bar
63968,85,Salsa,bar
63969,149,Salsa,bar
63970,183,Crossover,bar
63971,145,Jazz,bar
63972,46,Bachata,bar
63973,153,Salsa,bar
63974,101,Jazz,bar
63975,69,Crossover,bar
63976,80,Jazz,bar
63977,149,Bachata,bar
63978,53,Salsa,bar
63979,155,Crossover,bar
63980,168,Salsa,bar
63981,25,Bachata,bar
63982,156,Salsa,bar
63983,200,Baladas,bar
63984,118,Jazz,bar
63985,89,Baladas,bar
63986,158,Salsa,bar
63987,139,Jazz,bar
63988,23,Baladas,bar
63989,196,Crossover,bar
63990,100,Jazz,bar
63991,38,Crossover,bar
63992,69,Salsa,bar
63993,200,Crossover,bar
63994,91,Salsa,bar
63995,170,Bachata,bar
63996,161,Salsa,bar
63997,74,Baladas,bar
63998,19,Crossover,bar
63999,45,Bachata,bar
64000,38,Baladas,bar
64001,75,Baladas,bar
64002,38,Crossover,bar
64003,166,Salsa,bar
64004,81,Crossover,bar
64005,103,Bachata,bar
64006,52,Baladas,bar
64007,191,Salsa,bar
64008,175,Salsa,bar
64009,76,Crossover,bar
64010,89,Jazz,bar
64011,55,Crossover,bar
64012,19,Bachata,bar
64013,82,Salsa,bar
64014,171,Baladas,bar
64015,49,Bachata,bar
64016,144,Jazz,bar
64017,71,Jazz,bar
64018,114,Salsa,bar
64019,165,Salsa,bar
64020,196,Crossover,bar
64021,66,Salsa,bar
64022,178,Salsa,bar
64023,171,Baladas,bar
64024,154,Baladas,bar
64025,170,Crossover,bar
64026,166,Jazz,bar
64027,195,Jazz,bar
64028,155,Salsa,bar
64029,91,Crossover,bar
64030,77,Salsa,bar
64031,125,Crossover,bar
64032,191,Salsa,bar
64033,164,Bachata,bar
64034,183,Bachata,bar
64035,116,Crossover,bar
64036,132,Baladas,bar
64037,130,Salsa,bar
64038,116,Crossover,bar
64039,45,Baladas,bar
64040,133,Baladas,bar
64041,158,Baladas,bar
64042,99,Salsa,bar
64043,97,Jazz,bar
64044,44,Jazz,bar
64045,140,Bachata,bar
64046,65,Crossover,bar
64047,25,Salsa,bar
64048,117,Bachata,bar
64049,98,Bachata,bar
64050,106,Baladas,bar
64051,53,Baladas,bar
64052,155,Crossover,bar
64053,103,Crossover,bar
64054,109,Crossover,bar
64055,141,Salsa,bar
64056,181,Salsa,bar
64057,184,Bachata,bar
64058,73,Salsa,bar
64059,71,Bachata,bar
64060,95,Salsa,bar
64061,103,Crossover,bar
64062,175,Crossover,bar
64063,53,Salsa,bar
64064,138,Salsa,bar
64065,81,Jazz,bar
64066,178,Salsa,bar
64067,58,Baladas,bar
64068,24,Baladas,bar
64069,199,Salsa,bar
64070,102,Salsa,bar
64071,176,Salsa,bar
64072,170,Crossover,bar
64073,39,Salsa,bar
64074,138,Baladas,bar
64075,179,Bachata,bar
64076,92,Salsa,bar
64077,113,Bachata,bar
64078,92,Jazz,bar
64079,112,Jazz,bar
64080,72,Jazz,bar
64081,14,Salsa,bar
64082,91,Crossover,bar
64083,45,Bachata,bar
64084,108,Salsa,bar
64085,159,Bachata,bar
64086,93,Crossover,bar
64087,114,Salsa,bar
64088,130,Salsa,bar
64089,77,Salsa,bar
64090,56,Baladas,bar
64091,69,Baladas,bar
64092,53,Baladas,bar
64093,57,Bachata,bar
64094,33,Baladas,bar
64095,31,Bachata,bar
64096,177,Bachata,bar
64097,126,Salsa,bar
64098,143,Baladas,bar
64099,98,Baladas,bar
64100,61,Crossover,bar
64101,12,Jazz,bar
64102,98,Crossover,bar
64103,154,Crossover,bar
64104,58,Baladas,bar
64105,121,Baladas,bar
64106,124,Salsa,bar
64107,183,Baladas,bar
64108,116,Salsa,bar
64109,94,Crossover,bar
64110,183,Bachata,bar
64111,125,Bachata,bar
64112,197,Baladas,bar
64113,94,Baladas,bar
64114,98,Crossover,bar
64115,92,Baladas,bar
64116,183,Baladas,bar
64117,140,Salsa,bar
64118,164,Bachata,bar
64119,68,Baladas,bar
64120,97,Salsa,bar
64121,64,Salsa,bar
64122,195,Jazz,bar
64123,21,Baladas,bar
64124,56,Baladas,bar
64125,187,Baladas,bar
64126,126,Baladas,bar
64127,105,Jazz,bar
64128,192,Jazz,bar
64129,21,Jazz,bar
64130,12,Crossover,bar
64131,164,Jazz,bar
64132,19,Jazz,bar
64133,116,Crossover,bar
64134,115,Jazz,bar
64135,86,Baladas,bar
64136,133,Crossover,bar
64137,98,Baladas,bar
64138,83,Crossover,bar
64139,65,Jazz,bar
64140,103,Jazz,bar
64141,149,Salsa,bar
64142,153,Crossover,bar
64143,119,Salsa,bar
64144,49,Bachata,bar
64145,199,Crossover,bar
64146,21,Jazz,bar
64147,199,Salsa,bar
64148,160,Crossover,bar
64149,52,Salsa,bar
64150,49,Crossover,bar
64151,199,Jazz,bar
64152,53,Jazz,bar
64153,89,Crossover,bar
64154,19,Bachata,bar
64155,10,Salsa,bar
64156,31,Crossover,bar
64157,143,Baladas,bar
64158,58,Jazz,bar
64159,96,Crossover,bar
64160,59,Jazz,bar
64161,53,Bachata,bar
64162,15,Jazz,bar
64163,120,Bachata,bar
64164,23,Baladas,bar
64165,22,Baladas,bar
64166,29,Baladas,bar
64167,161,Baladas,bar
64168,42,Bachata,bar
64169,53,Baladas,bar
64170,13,Crossover,bar
64171,151,Jazz,bar
64172,67,Crossover,bar
64173,149,Baladas,bar
64174,69,Jazz,bar
64175,14,Bachata,bar
64176,135,Baladas,bar
64177,142,Salsa,bar
64178,19,Baladas,bar
64179,81,Bachata,bar
64180,52,Crossover,bar
64181,100,Crossover,bar
64182,28,Bachata,bar
64183,142,Bachata,bar
64184,120,Baladas,bar
64185,192,Crossover,bar
64186,184,Salsa,bar
64187,139,Bachata,bar
64188,52,Jazz,bar
64189,132,Jazz,bar
64190,93,Baladas,bar
64191,165,Salsa,bar
64192,27,Crossover,bar
64193,81,Salsa,bar
64194,52,Baladas,bar
64195,181,Jazz,bar
64196,134,Crossover,bar
64197,69,Jazz,bar
64198,170,Bachata,bar
64199,136,Crossover,bar
64200,83,Baladas,bar
64201,24,Jazz,bar
64202,189,Crossover,bar
64203,190,Jazz,bar
64204,35,Bachata,bar
64205,167,Jazz,bar
64206,84,Salsa,bar
64207,46,Salsa,bar
64208,159,Salsa,bar
64209,182,Baladas,bar
64210,133,Bachata,bar
64211,145,Jazz,bar
64212,41,Crossover,bar
64213,93,Crossover,bar
64214,198,Crossover,bar
64215,60,Bachata,bar
64216,50,Salsa,bar
64217,103,Bachata,bar
64218,131,Crossover,bar
64219,81,Bachata,bar
64220,60,Jazz,bar
64221,197,Crossover,bar
64222,21,Baladas,bar
64223,130,Crossover,bar
64224,150,Jazz,bar
64225,109,Jazz,bar
64226,140,Baladas,bar
64227,76,Jazz,bar
64228,78,Salsa,bar
64229,162,Crossover,bar
64230,98,Bachata,bar
64231,200,Bachata,bar
64232,67,Baladas,bar
64233,116,Crossover,bar
64234,29,Jazz,bar
64235,17,Salsa,bar
64236,78,Baladas,bar
64237,17,Baladas,bar
64238,124,Crossover,bar
64239,18,Salsa,bar
64240,48,Baladas,bar
64241,86,Jazz,bar
64242,75,Bachata,bar
64243,66,Salsa,bar
64244,74,Salsa,bar
64245,111,Baladas,bar
64246,160,Baladas,bar
64247,85,Baladas,bar
64248,36,Crossover,bar
64249,45,Jazz,bar
64250,150,Bachata,bar
64251,86,Jazz,bar
64252,106,Bachata,bar
64253,66,Baladas,bar
64254,140,Bachata,bar
64255,180,Salsa,bar
64256,35,Bachata,bar
64257,69,Bachata,bar
64258,188,Baladas,bar
64259,140,Crossover,bar
64260,78,Baladas,bar
64261,141,Salsa,bar
64262,84,Bachata,bar
64263,118,Crossover,bar
64264,174,Baladas,bar
64265,105,Jazz,bar
64266,50,Baladas,bar
64267,197,Jazz,bar
64268,21,Crossover,bar
64269,124,Jazz,bar
64270,154,Crossover,bar
64271,26,Bachata,bar
64272,62,Baladas,bar
64273,26,Baladas,bar
64274,81,Crossover,bar
64275,109,Crossover,bar
64276,24,Bachata,bar
64277,135,Crossover,bar
64278,158,Bachata,bar
64279,148,Salsa,bar
64280,190,Crossover,bar
64281,64,Jazz,bar
64282,128,Baladas,bar
64283,125,Crossover,bar
64284,140,Baladas,bar
64285,96,Baladas,bar
64286,193,Baladas,bar
64287,154,Baladas,bar
64288,85,Baladas,bar
64289,74,Crossover,bar
64290,157,Bachata,bar
64291,27,Bachata,bar
64292,63,Salsa,bar
64293,67,Baladas,bar
64294,14,Baladas,bar
64295,140,Jazz,bar
64296,106,Baladas,bar
64297,107,Salsa,bar
64298,65,Jazz,bar
64299,31,Crossover,bar
64300,89,Crossover,bar
64301,71,Jazz,bar
64302,195,Baladas,bar
64303,156,Salsa,bar
64304,108,Baladas,bar
64305,68,Bachata,bar
64306,133,Crossover,bar
64307,160,Bachata,bar
64308,92,Baladas,bar
64309,116,Jazz,bar
64310,66,Bachata,bar
64311,28,Salsa,bar
64312,23,Bachata,bar
64313,30,Bachata,bar
64314,121,Baladas,bar
64315,97,Baladas,bar
64316,197,Bachata,bar
64317,147,Jazz,bar
64318,64,Bachata,bar
64319,46,Jazz,bar
64320,67,Crossover,bar
64321,181,Baladas,bar
64322,94,Crossover,bar
64323,170,Baladas,bar
64324,140,Jazz,bar
64325,186,Salsa,bar
64326,42,Jazz,bar
64327,91,Jazz,bar
64328,15,Baladas,bar
64329,162,Baladas,bar
64330,160,Bachata,bar
64331,65,Crossover,bar
64332,62,Salsa,bar
64333,199,Jazz,bar
64334,122,Bachata,bar
64335,77,Baladas,bar
64336,14,Baladas,bar
64337,95,Baladas,bar
64338,174,Bachata,bar
64339,66,Baladas,bar
64340,154,Bachata,bar
64341,133,Baladas,bar
64342,78,Crossover,bar
64343,97,Bachata,bar
64344,18,Jazz,bar
64345,68,Jazz,bar
64346,51,Crossover,bar
64347,16,Baladas,bar
64348,31,Salsa,bar
64349,153,Crossover,bar
64350,138,Salsa,bar
64351,86,Salsa,bar
64352,45,Baladas,bar
64353,59,Bachata,bar
64354,96,Crossover,bar
64355,141,Baladas,bar
64356,141,Baladas,bar
64357,65,Baladas,bar
64358,57,Jazz,bar
64359,19,Jazz,bar
64360,147,Crossover,bar
64361,61,Jazz,bar
64362,15,Salsa,bar
64363,19,Baladas,bar
64364,29,Baladas,bar
64365,108,Baladas,bar
64366,34,Crossover,bar
64367,40,Baladas,bar
64368,13,Crossover,bar
